,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Country,Postal Code,Market_x,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Returned,Market_y
1350,CA-2013-142398,4/13/2013,4/17/2013,Standard Class,Beth Paige,Consumer,Los Angeles,California,United States,90036.0,US,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,13.208,1,0.2,4.6228,0.77,Medium,Yes,United States
1351,CA-2011-142769,9/13/2011,9/13/2011,Same Day,Resi Pölking,Consumer,Seattle,Washington,United States,98103.0,US,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118.0,2,0.0,20.06,43.41,High,Yes,United States
1352,CA-2011-142769,9/13/2011,9/13/2011,Same Day,Resi Pölking,Consumer,Seattle,Washington,United States,98103.0,US,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,4,0.0,60.8832,29.05,High,Yes,United States
1353,CA-2011-142769,9/13/2011,9/13/2011,Same Day,Resi Pölking,Consumer,Seattle,Washington,United States,98103.0,US,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,2,0.0,75.9924,17.81,High,Yes,United States
1354,CA-2011-142769,9/13/2011,9/13/2011,Same Day,Resi Pölking,Consumer,Seattle,Washington,United States,98103.0,US,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0.0,24.47,4.7,High,Yes,United States
1355,CA-2011-142769,9/13/2011,9/13/2011,Same Day,Resi Pölking,Consumer,Seattle,Washington,United States,98103.0,US,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66,2,0.0,9.7438,3.79,High,Yes,United States
1356,CA-2011-142769,9/13/2011,9/13/2011,Same Day,Resi Pölking,Consumer,Seattle,Washington,United States,98103.0,US,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,3,0.0,5.5341,2.75,High,Yes,United States
1357,CA-2011-142769,9/13/2011,9/13/2011,Same Day,Resi Pölking,Consumer,Seattle,Washington,United States,98103.0,US,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19,2.45,High,Yes,United States
1358,CA-2011-142769,9/13/2011,9/13/2011,Same Day,Resi Pölking,Consumer,Seattle,Washington,United States,98103.0,US,West,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.7,5,0.0,2.679,1.99,High,Yes,United States
1359,MX-2014-103478,11/20/2014,11/22/2014,Second Class,Stefania Perrino,Corporate,Tipitapa,Managua,Nicaragua,,LATAM,Central,TEC-AC-10003970,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",184.5,5,0.0,77.4,43.31,Critical,Yes,LATAM
1360,MX-2014-103478,11/20/2014,11/22/2014,Second Class,Stefania Perrino,Corporate,Tipitapa,Managua,Nicaragua,,LATAM,Central,OFF-PA-10004600,Office Supplies,Paper,"Xerox Cards & Envelopes, Premium",119.92,4,0.0,40.72,37.85,Critical,Yes,LATAM
1361,MX-2014-103478,11/20/2014,11/22/2014,Second Class,Stefania Perrino,Corporate,Tipitapa,Managua,Nicaragua,,LATAM,Central,OFF-LA-10003809,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible",48.86,7,0.0,11.2,12.32,Critical,Yes,LATAM
1362,CA-2014-169894,11/25/2014,11/30/2014,Second Class,Mark Van Huff,Consumer,Mesa,Arizona,United States,85204.0,US,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872,8,0.2,-41.5872,43.25,Medium,Yes,United States
1363,CA-2014-169894,11/25/2014,11/30/2014,Second Class,Mark Van Huff,Consumer,Mesa,Arizona,United States,85204.0,US,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20.724,2,0.7,-15.1976,0.55,Medium,Yes,United States
1364,US-2013-152667,10/30/2013,10/30/2013,Same Day,Valerie Takahito,Home Office,La Romana,La Romana,Dominican Republic,,LATAM,Caribbean,OFF-ST-10002561,Office Supplies,Storage,"Rogers File Cart, Blue",225.072,3,0.2,-45.048,43.23,High,Yes,LATAM
1365,US-2013-152667,10/30/2013,10/30/2013,Same Day,Valerie Takahito,Home Office,La Romana,La Romana,Dominican Republic,,LATAM,Caribbean,OFF-ST-10001172,Office Supplies,Storage,"Fellowes Trays, Wire Frame",90.336,3,0.2,-10.164,13.85,High,Yes,LATAM
1366,US-2013-152667,10/30/2013,10/30/2013,Same Day,Valerie Takahito,Home Office,La Romana,La Romana,Dominican Republic,,LATAM,Caribbean,OFF-EN-10003529,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Recycled",69.84,5,0.2,-14.86,8.13,High,Yes,LATAM
1367,US-2011-149069,11/24/2011,11/29/2011,Standard Class,Craig Yedwab,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,FUR-BO-10000624,Furniture,Bookcases,"Safco Classic Bookcase, Metal",525.132,3,0.4,-210.108,43.08,Medium,Yes,LATAM
1368,US-2011-149069,11/24/2011,11/29/2011,Standard Class,Craig Yedwab,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,TEC-PH-10003764,Technology,Phones,"Cisco Office Telephone, Cordless",44.432,1,0.2,11.092,4.67,Medium,Yes,LATAM
1369,US-2011-149069,11/24/2011,11/29/2011,Standard Class,Craig Yedwab,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,OFF-FA-10002552,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",44.352,7,0.2,-1.708,3.43,Medium,Yes,LATAM
1370,US-2013-152051,6/26/2013,6/30/2013,Standard Class,Theresa Swint,Corporate,York,Pennsylvania,United States,17403.0,US,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.352,6,0.2,-50.8704,43.03,High,Yes,United States
1371,US-2013-152051,6/26/2013,6/30/2013,Standard Class,Theresa Swint,Corporate,York,Pennsylvania,United States,17403.0,US,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,0.3,-18.0882,38.34,High,Yes,United States
1372,US-2013-152051,6/26/2013,6/30/2013,Standard Class,Theresa Swint,Corporate,York,Pennsylvania,United States,17403.0,US,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.088,4,0.7,-27.9312,1.58,High,Yes,United States
1373,MX-2011-128356,6/27/2011,6/27/2011,Same Day,Nick Radford,Consumer,Apopa,San Salvador,El Salvador,,LATAM,Central,TEC-PH-10001063,Technology,Phones,"Samsung Speaker Phone, Full Size",415.1,5,0.0,199.2,42.85,Critical,Yes,LATAM
1374,MX-2011-128356,6/27/2011,6/27/2011,Same Day,Nick Radford,Consumer,Apopa,San Salvador,El Salvador,,LATAM,Central,OFF-SU-10000556,Office Supplies,Supplies,"Kleencut Shears, Steel",92.34,3,0.0,40.62,25.46,Critical,Yes,LATAM
1375,MX-2011-128356,6/27/2011,6/27/2011,Same Day,Nick Radford,Consumer,Apopa,San Salvador,El Salvador,,LATAM,Central,OFF-AR-10002335,Office Supplies,Art,"Sanford Canvas, Fluorescent",138.08,4,0.0,2.72,21.99,Critical,Yes,LATAM
1376,MX-2011-128356,6/27/2011,6/27/2011,Same Day,Nick Radford,Consumer,Apopa,San Salvador,El Salvador,,LATAM,Central,FUR-FU-10004598,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",67.44,4,0.0,0.64,21.68,Critical,Yes,LATAM
1377,MX-2011-128356,6/27/2011,6/27/2011,Same Day,Nick Radford,Consumer,Apopa,San Salvador,El Salvador,,LATAM,Central,OFF-AR-10001694,Office Supplies,Art,"Sanford Canvas, Blue",67.36,2,0.0,1.32,16.14,Critical,Yes,LATAM
1378,MX-2014-150868,10/15/2014,10/15/2014,Same Day,Dorothy Dickinson,Consumer,Aracaju,Sergipe,Brazil,,LATAM,South,OFF-BI-10003934,Office Supplies,Binders,"Acco Binding Machine, Clear",303.3,9,0.0,60.66,42.79,Medium,Yes,LATAM
1379,MX-2014-150868,10/15/2014,10/15/2014,Same Day,Dorothy Dickinson,Consumer,Aracaju,Sergipe,Brazil,,LATAM,South,FUR-CH-10001914,Furniture,Chairs,"Harbour Creations Bag Chairs, Black",236.76,6,0.0,47.28,42.7,Medium,Yes,LATAM
1380,US-2014-146080,4/1/2014,4/1/2014,Same Day,Mitch Webber,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-EN-10001755,Office Supplies,Envelopes,"Ames Interoffice Envelope, Set of 50",198.528,11,0.4,-23.232,42.67,Critical,Yes,LATAM
1381,US-2014-146080,4/1/2014,4/1/2014,Same Day,Mitch Webber,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-BI-10003372,Office Supplies,Binders,"Ibico Binding Machine, Durable",63.504,6,0.7,-146.136,12.79,Critical,Yes,LATAM
1382,US-2014-146080,4/1/2014,4/1/2014,Same Day,Mitch Webber,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,FUR-CH-10000528,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable",67.776,2,0.4,-44.064,8.77,Critical,Yes,LATAM
1383,US-2014-146080,4/1/2014,4/1/2014,Same Day,Mitch Webber,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-EN-10003352,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window",24.024,2,0.4,3.184,6.74,Critical,Yes,LATAM
1384,US-2014-146080,4/1/2014,4/1/2014,Same Day,Mitch Webber,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-FA-10004586,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack",8.184,2,0.4,-2.056,2.47,Critical,Yes,LATAM
1385,US-2014-146080,4/1/2014,4/1/2014,Same Day,Mitch Webber,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-BI-10003184,Office Supplies,Binders,"Avery Index Tab, Clear",2.316,2,0.7,-2.564,0.35,Critical,Yes,LATAM
1386,CA-2012-130456,8/21/2012,8/26/2012,Standard Class,David Smith,Corporate,San Francisco,California,United States,94122.0,US,West,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,586.398,6,0.15,34.494,42.37,Medium,Yes,United States
1387,CA-2012-130456,8/21/2012,8/26/2012,Standard Class,David Smith,Corporate,San Francisco,California,United States,94122.0,US,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0.0,3.2392,4.69,Medium,Yes,United States
1388,IN-2014-58607,10/29/2014,11/3/2014,Standard Class,Shahid Collister,Consumer,Hailin,Heilongjiang,China,,APAC,North Asia,FUR-FU-10000394,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",341.46,7,0.0,160.44,42.26,High,Yes,APAC
1389,IN-2014-58607,10/29/2014,11/3/2014,Standard Class,Shahid Collister,Consumer,Hailin,Heilongjiang,China,,APAC,North Asia,FUR-CH-10000351,Furniture,Chairs,"Novimex Chairmat, Set of Two",234.36,4,0.0,86.64,33.94,High,Yes,APAC
1390,IN-2014-58607,10/29/2014,11/3/2014,Standard Class,Shahid Collister,Consumer,Hailin,Heilongjiang,China,,APAC,North Asia,OFF-AR-10002144,Office Supplies,Art,"Stanley Pens, Blue",90.45,9,0.0,40.5,12.78,High,Yes,APAC
1391,ES-2014-5822421,6/27/2014,7/1/2014,Standard Class,Chuck Sachs,Consumer,Valencia,Valenciana,Spain,,EU,South,OFF-PA-10003455,Office Supplies,Paper,"Xerox Cards & Envelopes, Premium",584.61,13,0.0,175.11,42.18,Medium,Yes,EU
1392,ES-2014-5822421,6/27/2014,7/1/2014,Standard Class,Chuck Sachs,Consumer,Valencia,Valenciana,Spain,,EU,South,FUR-FU-10003664,Furniture,Furnishings,"Tenex Frame, Erganomic",325.8,3,0.0,107.46,23.57,Medium,Yes,EU
1393,ES-2014-5822421,6/27/2014,7/1/2014,Standard Class,Chuck Sachs,Consumer,Valencia,Valenciana,Spain,,EU,South,TEC-AC-10004317,Technology,Accessories,"SanDisk Numeric Keypad, USB",318.96,6,0.0,102.06,15.43,Medium,Yes,EU
1394,ES-2014-5822421,6/27/2014,7/1/2014,Standard Class,Chuck Sachs,Consumer,Valencia,Valenciana,Spain,,EU,South,FUR-CH-10002498,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Red",78.312,1,0.2,6.852,5.16,Medium,Yes,EU
1395,ES-2014-5822421,6/27/2014,7/1/2014,Standard Class,Chuck Sachs,Consumer,Valencia,Valenciana,Spain,,EU,South,OFF-BI-10001639,Office Supplies,Binders,"Acco Binder, Economy",60.6,4,0.0,8.4,4.16,Medium,Yes,EU
1396,IN-2013-14437,8/12/2013,8/19/2013,Standard Class,Nat Gilpin,Corporate,Handan,Hebei,China,,APAC,North Asia,TEC-CO-10003992,Technology,Copiers,"HP Ink, Color",650.7,5,0.0,45.45,42.11,Medium,Yes,APAC
1397,IN-2013-14437,8/12/2013,8/19/2013,Standard Class,Nat Gilpin,Corporate,Handan,Hebei,China,,APAC,North Asia,FUR-FU-10001096,Furniture,Furnishings,"Advantus Clock, Black",205.56,4,0.0,57.48,23.86,Medium,Yes,APAC
1398,IN-2013-14437,8/12/2013,8/19/2013,Standard Class,Nat Gilpin,Corporate,Handan,Hebei,China,,APAC,North Asia,OFF-EN-10004849,Office Supplies,Envelopes,"Cameo Mailers, Security-Tint",202.8,5,0.0,66.9,16.59,Medium,Yes,APAC
1399,IN-2013-14437,8/12/2013,8/19/2013,Standard Class,Nat Gilpin,Corporate,Handan,Hebei,China,,APAC,North Asia,FUR-CH-10002344,Furniture,Chairs,"Novimex Rocking Chair, Adjustable",401.76,3,0.0,164.7,14.09,Medium,Yes,APAC
1400,IN-2013-14437,8/12/2013,8/19/2013,Standard Class,Nat Gilpin,Corporate,Handan,Hebei,China,,APAC,North Asia,FUR-CH-10000258,Furniture,Chairs,"Office Star Steel Folding Chair, Red",275.13,3,0.0,16.47,10.94,Medium,Yes,APAC
1401,IN-2013-14437,8/12/2013,8/19/2013,Standard Class,Nat Gilpin,Corporate,Handan,Hebei,China,,APAC,North Asia,OFF-FA-10003962,Office Supplies,Fasteners,"Accos Thumb Tacks, Assorted Sizes",33.39,3,0.0,2.25,3.33,Medium,Yes,APAC
1402,IN-2013-14437,8/12/2013,8/19/2013,Standard Class,Nat Gilpin,Corporate,Handan,Hebei,China,,APAC,North Asia,OFF-FA-10003218,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",47.52,4,0.0,19.44,1.92,Medium,Yes,APAC
1403,IN-2013-14437,8/12/2013,8/19/2013,Standard Class,Nat Gilpin,Corporate,Handan,Hebei,China,,APAC,North Asia,OFF-LA-10000108,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Laser Printer Compatible",25.8,2,0.0,9.0,1.85,Medium,Yes,APAC
1404,CA-2014-115994,1/29/2014,2/1/2014,Second Class,Beth Thompson,Home Office,Costa Mesa,California,United States,92627.0,US,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,0.0,26.3967,42.11,High,Yes,United States
1405,CA-2014-115994,1/29/2014,2/1/2014,Second Class,Beth Thompson,Home Office,Costa Mesa,California,United States,92627.0,US,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.0,12.8316,4.94,High,Yes,United States
1406,CA-2011-159338,6/25/2011,6/28/2011,First Class,Noel Staavos,Corporate,Los Angeles,California,United States,90049.0,US,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,5,0.2,11.196,42.02,Medium,Yes,United States
1407,MX-2014-138233,8/1/2014,8/7/2014,Standard Class,Art Foster,Consumer,Acuña,Coahuila,Mexico,,LATAM,North,FUR-CH-10000343,Furniture,Chairs,"Hon Executive Leather Armchair, Black",487.616,2,0.2,79.216,42.0,Medium,Yes,LATAM
1408,MX-2014-138233,8/1/2014,8/7/2014,Standard Class,Art Foster,Consumer,Acuña,Coahuila,Mexico,,LATAM,North,OFF-ST-10001346,Office Supplies,Storage,"Smead File Cart, Industrial",513.6,6,0.0,61.56,35.46,Medium,Yes,LATAM
1409,MX-2014-138233,8/1/2014,8/7/2014,Standard Class,Art Foster,Consumer,Acuña,Coahuila,Mexico,,LATAM,North,OFF-PA-10003133,Office Supplies,Paper,"Eaton Cards & Envelopes, 8.5 x 11",98.64,3,0.0,9.84,10.43,Medium,Yes,LATAM
1410,CA-2011-127131,11/24/2011,11/30/2011,Standard Class,Harold Ryan,Corporate,Seattle,Washington,United States,98103.0,US,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,6,0.0,9.71760000000003,41.99,Low,Yes,United States
1411,CA-2011-127131,11/24/2011,11/30/2011,Standard Class,Harold Ryan,Corporate,Seattle,Washington,United States,98103.0,US,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2,0.0,53.3466,18.44,Low,Yes,United States
1412,CA-2011-127131,11/24/2011,11/30/2011,Standard Class,Harold Ryan,Corporate,Seattle,Washington,United States,98103.0,US,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,25.92,4,0.0,12.4416,2.42,Low,Yes,United States
1413,CA-2011-127131,11/24/2011,11/30/2011,Standard Class,Harold Ryan,Corporate,Seattle,Washington,United States,98103.0,US,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,12.096,7,0.2,4.2336,0.8,Low,Yes,United States
1414,IN-2012-41415,6/8/2012,6/10/2012,First Class,Harry Greene,Consumer,Meerut,Uttar Pradesh,India,,APAC,Central Asia,OFF-EN-10002556,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",102.24,6,0.0,43.92,41.98,Critical,Yes,APAC
1415,IN-2014-73972,3/20/2014,3/27/2014,Standard Class,Brad Thomas,Home Office,Brisbane,Queensland,Australia,,APAC,Oceania,OFF-ST-10003953,Office Supplies,Storage,"Smead File Cart, Industrial",346.68,3,0.1,69.3,41.81,Low,Yes,APAC
1416,ID-2013-23495,2/7/2013,2/14/2013,Standard Class,Shahid Hopkins,Consumer,Huainan,Anhui,China,,APAC,North Asia,TEC-AC-10004813,Technology,Accessories,"SanDisk Keyboard, Bluetooth",488.88,6,0.0,117.18,41.8,Medium,Yes,APAC
1417,ID-2013-23495,2/7/2013,2/14/2013,Standard Class,Shahid Hopkins,Consumer,Huainan,Anhui,China,,APAC,North Asia,TEC-PH-10001590,Technology,Phones,"Motorola Headset, with Caller ID",398.7,5,0.0,87.6,24.6,Medium,Yes,APAC
1418,ID-2013-23495,2/7/2013,2/14/2013,Standard Class,Shahid Hopkins,Consumer,Huainan,Anhui,China,,APAC,North Asia,OFF-BI-10004869,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",169.38,6,0.0,81.18,7.2,Medium,Yes,APAC
1419,CA-2011-164721,11/25/2011,11/27/2011,Second Class,Laurel Workman,Corporate,Brentwood,California,United States,94513.0,US,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,0.0,93.0552,41.8,High,Yes,United States
1420,CA-2011-164721,11/25/2011,11/27/2011,Second Class,Laurel Workman,Corporate,Brentwood,California,United States,94513.0,US,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4,0.0,12.3096,2.96,High,Yes,United States
1421,CA-2011-164721,11/25/2011,11/27/2011,Second Class,Laurel Workman,Corporate,Brentwood,California,United States,94513.0,US,West,FUR-FU-10001940,Furniture,Furnishings,Staples,23.88,3,0.0,10.5072,0.94,High,Yes,United States
1422,ES-2013-1785128,7/11/2013,7/16/2013,Standard Class,Linda Southworth,Corporate,Massy,Ile-de-France,France,,EU,Central,FUR-CH-10004774,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",414.18,1,0.1,115.05,40.87,Medium,Yes,EU
1423,US-2011-165316,6/18/2011,6/23/2011,Second Class,Lori Olson,Corporate,Zapopan,Jalisco,Mexico,,LATAM,North,FUR-BO-10002346,Furniture,Bookcases,"Dania Stackable Bookrack, Mobile",518.784,8,0.2,58.304,40.81,High,Yes,LATAM
1424,US-2011-165316,6/18/2011,6/23/2011,Second Class,Lori Olson,Corporate,Zapopan,Jalisco,Mexico,,LATAM,North,TEC-AC-10003454,Technology,Accessories,"Enermax Memory Card, Erganomic",149.6,2,0.0,56.84,21.63,High,Yes,LATAM
1425,US-2011-165316,6/18/2011,6/23/2011,Second Class,Lori Olson,Corporate,Zapopan,Jalisco,Mexico,,LATAM,North,OFF-SU-10000085,Office Supplies,Supplies,"Kleencut Trimmer, Steel",136.1,5,0.0,50.3,12.85,High,Yes,LATAM
1426,US-2011-165316,6/18/2011,6/23/2011,Second Class,Lori Olson,Corporate,Zapopan,Jalisco,Mexico,,LATAM,North,OFF-EN-10004186,Office Supplies,Envelopes,"Kraft Interoffice Envelope, with clear poly window",67.28,2,0.0,29.6,7.34,High,Yes,LATAM
1427,US-2011-165316,6/18/2011,6/23/2011,Second Class,Lori Olson,Corporate,Zapopan,Jalisco,Mexico,,LATAM,North,OFF-PA-10001091,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled",70.56,4,0.0,23.92,5.12,High,Yes,LATAM
1428,US-2011-165316,6/18/2011,6/23/2011,Second Class,Lori Olson,Corporate,Zapopan,Jalisco,Mexico,,LATAM,North,OFF-BI-10003400,Office Supplies,Binders,"Cardinal Binder Covers, Economy",16.0,2,0.0,2.56,2.88,High,Yes,LATAM
1429,US-2011-165316,6/18/2011,6/23/2011,Second Class,Lori Olson,Corporate,Zapopan,Jalisco,Mexico,,LATAM,North,OFF-LA-10004947,Office Supplies,Labels,"Hon Shipping Labels, 5000 Label Set",15.68,2,0.0,6.56,2.79,High,Yes,LATAM
1430,US-2011-165316,6/18/2011,6/23/2011,Second Class,Lori Olson,Corporate,Zapopan,Jalisco,Mexico,,LATAM,North,FUR-FU-10004458,Furniture,Furnishings,"Rubbermaid Door Stop, Black",70.08,4,0.4,-5.84000000000001,2.24,High,Yes,LATAM
1431,IN-2013-51243,8/28/2013,9/2/2013,Standard Class,Vicky Freymann,Home Office,Yokkaichi,Oita,Japan,,APAC,North Asia,OFF-ST-10000078,Office Supplies,Storage,"Eldon Trays, Single Width",288.0,6,0.0,20.16,40.8,High,Yes,APAC
1432,ID-2011-17286,7/29/2011,8/2/2011,Second Class,Charlotte Melton,Consumer,Bangkok,Bangkok,Thailand,,APAC,Southeast Asia,OFF-ST-10000752,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",216.8442,3,0.47,-24.6258,40.3,High,Yes,APAC
1433,ID-2011-17286,7/29/2011,8/2/2011,Second Class,Charlotte Melton,Consumer,Bangkok,Bangkok,Thailand,,APAC,Southeast Asia,TEC-AC-10002255,Technology,Accessories,"Memorex Keyboard, Erganomic",183.2475,5,0.47,-31.2525,15.11,High,Yes,APAC
1434,US-2014-103247,10/6/2014,10/9/2014,Second Class,Phillina Ober,Home Office,New York City,New York,United States,10011.0,US,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93,7,0.0,3.21860000000001,40.28,Critical,Yes,United States
1435,US-2014-103247,10/6/2014,10/9/2014,Second Class,Phillina Ober,Home Office,New York City,New York,United States,10011.0,US,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.792,3,0.2,25.5798,16.7,Critical,Yes,United States
1436,ES-2013-3927096,8/21/2013,8/28/2013,Standard Class,Barry Franz,Home Office,Marseille,Provence-Alpes-Côte d'Azur,France,,EU,Central,TEC-CO-10000270,Technology,Copiers,"Hewlett Fax Machine, High-Speed",540.804,2,0.15,-31.836,40.24,Medium,Yes,EU
1437,ES-2013-3927096,8/21/2013,8/28/2013,Standard Class,Barry Franz,Home Office,Marseille,Provence-Alpes-Côte d'Azur,France,,EU,Central,OFF-AP-10000344,Office Supplies,Appliances,"Hoover Toaster, Silver",227.853,3,0.1,65.763,18.27,Medium,Yes,EU
1438,ES-2013-3927096,8/21/2013,8/28/2013,Standard Class,Barry Franz,Home Office,Marseille,Provence-Alpes-Côte d'Azur,France,,EU,Central,OFF-EN-10000897,Office Supplies,Envelopes,"Kraft Mailers, Set of 50",112.95,3,0.0,30.42,8.43,Medium,Yes,EU
1439,ES-2013-3927096,8/21/2013,8/28/2013,Standard Class,Barry Franz,Home Office,Marseille,Provence-Alpes-Côte d'Azur,France,,EU,Central,OFF-AR-10001068,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",48.93,1,0.0,24.45,3.58,Medium,Yes,EU
1440,ES-2013-3927096,8/21/2013,8/28/2013,Standard Class,Barry Franz,Home Office,Marseille,Provence-Alpes-Côte d'Azur,France,,EU,Central,OFF-AR-10003377,Office Supplies,Art,"Boston Pencil Sharpener, Easy-Erase",60.42,2,0.0,9.66,1.66,Medium,Yes,EU
1441,MX-2013-123386,9/19/2013,9/23/2013,Second Class,Steven Ward,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,FUR-BO-10003034,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",395.12,4,0.0,55.28,40.23,Medium,Yes,LATAM
1442,MX-2013-123386,9/19/2013,9/23/2013,Second Class,Steven Ward,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,OFF-SU-10003126,Office Supplies,Supplies,"Acme Shears, Serrated",155.4,5,0.0,57.4,12.2,Medium,Yes,LATAM
1443,MX-2013-123386,9/19/2013,9/23/2013,Second Class,Steven Ward,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,FUR-CH-10002768,Furniture,Chairs,"Office Star Swivel Stool, Black",114.34,1,0.0,6.86,9.89,Medium,Yes,LATAM
1444,MX-2013-123386,9/19/2013,9/23/2013,Second Class,Steven Ward,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,TEC-AC-10003611,Technology,Accessories,"Memorex Flash Drive, Programmable",61.8,3,0.0,27.18,6.8,Medium,Yes,LATAM
1445,MX-2013-123386,9/19/2013,9/23/2013,Second Class,Steven Ward,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,OFF-EN-10003850,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint",41.0,5,0.0,20.0,2.93,Medium,Yes,LATAM
1446,MX-2013-123386,9/19/2013,9/23/2013,Second Class,Steven Ward,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,OFF-BI-10000325,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",15.4,2,0.0,0.92,1.15,Medium,Yes,LATAM
1447,IN-2014-29767,3/22/2014,3/29/2014,Standard Class,Cathy Armstrong,Home Office,Herat,Hirat,Afghanistan,,APAC,Central Asia,FUR-BO-10001255,Furniture,Bookcases,"Ikea Library with Doors, Mobile",731.82,2,0.0,102.42,39.66,Medium,Yes,APAC
1448,IN-2014-29767,3/22/2014,3/29/2014,Standard Class,Cathy Armstrong,Home Office,Herat,Hirat,Afghanistan,,APAC,Central Asia,TEC-MA-10001726,Technology,Machines,"Epson Receipt Printer, White",346.32,3,0.0,13.77,14.1,Medium,Yes,APAC
